1 185.23 52.05
2 198.87 51.25
3 191.72 54.24
4 224.92 60.80
5 171.77 58.91
6 162.47 38.95
7 161.14 56.17
8 174.91 44.84
9 204.47 51.04
10 172.11 38.56
11 226.68 64.36
12 234.08 54.93
13 203.75 45.16
14 201.71 50.91
15 184.67 48.16
16 162.81 48.28
17 196.83 59.64
18 191.19 67.88
19 202.02 50.72
20 201.43 50.02
21 190.93 60.33
22 195.70 63.58
23 223.37 58.40
24 184.73 55.08
25 168.11 52.07
26 183.92 50.52
27 172.10 63.86
28 183.03 51.69
29 234.26 43.60
30 232.54 59.54
31 205.14 55.42
32 225.37 61.60
33 213.41 60.40
34 198.08 65.19
35 236.06 49.95
36 194.96 53.28
37 205.24 45.16
38 214.38 48.05
39 208.68 76.66
40 269.11 47.55
