1 184.99 52.90
2 141.32 42.37
3 159.60 39.66
4 137.51 42.24
5 125.63 42.89
6 101.31 51.84
7 180.93 57.89
8 162.70 49.67
9 158.30 41.70
10 164.69 61.67
11 161.39 47.32
12 148.83 43.53
13 148.22 43.54
14 152.64 37.90
15 135.10 46.62
16 131.73 39.70
17 130.86 40.57
18 175.51 59.45
19 140.19 45.63
20 179.67 60.10
21 110.57 39.93
22 112.89 48.64
23 125.10 44.38
24 147.52 47.48
25 163.33 51.92
26 129.00 52.28
27 138.78 47.94
28 165.90 40.69
29 161.11 46.50
30 158.03 47.06
31 134.40 47.23
32 154.73 46.44
33 135.13 44.85
34 160.76 53.91
35 125.62 37.42
36 132.05 45.76
37 101.39 55.03
38 159.45 45.36
39 185.61 52.97
40 145.26 50.72
