1 132.51 62.60
2 146.98 47.03
3 144.44 54.91
4 112.01 36.43
5 150.03 44.64
6 126.92 36.38
7 144.74 67.63
8 84.67 36.76
9 126.69 36.91
10 139.28 53.87
11 125.36 59.59
12 134.85 44.30
13 159.60 51.12
14 137.24 33.99
15 132.60 36.76
16 80.71 34.64
17 163.92 61.62
18 33.07 37.18
19 103.57 50.86
20 128.46 46.93
21 25.98 19.79
22 36.61 19.43
23 39.00 49.61
24 76.73 45.37
25 75.68 48.54
26 60.23 35.66
27 33.84 17.47
28 89.51 51.58
29 56.07 33.38
30 153.84 59.95
31 136.17 44.12
32 40.56 29.56
33 79.78 45.94
34 139.34 46.66
35 79.77 40.53
36 68.88 54.40
37 130.94 30.10
38 83.10 40.40
39 126.05 38.15
40 99.07 52.79
